variant,scope,label_offset,date,stock_count,rank_ic,ic,benchmark,group_1_return,group_1_excess,turnover_1,group_1_count,group_2_return,group_2_excess,turnover_2,group_2_count,group_3_return,group_3_excess,turnover_3,group_3_count,group_4_return,group_4_excess,turnover_4,group_4_count,group_5_return,group_5_excess,turnover_5,group_5_count,group_6_return,group_6_excess,turnover_6,group_6_count,group_7_return,group_7_excess,turnover_7,group_7_count,group_8_return,group_8_excess,turnover_8,group_8_count,group_9_return,group_9_excess,turnover_9,group_9_count,group_10_return,group_10_excess,turnover_10,group_10_count,group_return,excess,turnover,selected_count
raw_low_2024,raw_2024,1,2024-01-08,5092,-0.10095946389366783,-0.0694183430179164,-0.005843764864907286,-0.0023121789414569916,0.0035315859234502944,,509,-0.0036398728535495884,0.0022038920113576976,,509,-0.0035878614046408208,0.002255903460266465,,509,-0.004248947882807034,0.0015948169821002516,,509,-0.007017280250599565,-0.0011735153856922793,,510,-0.009251730397589319,-0.003407965532682033,,509,-0.00573450810708775,0.0001092567578195357,,509,-0.0013749609941602868,0.004468803870746999,,509,-0.007120180444082396,-0.0012764155791751101,,509,-0.014131539377228752,-0.008287774512321466,,510,-0.014131539377228752,-0.008287774512321466,,510
raw_low_2024,raw_2024,1,2024-01-15,5093,-0.005643845906341097,0.006749391345322897,-0.0960557783424036,-0.09259320042846485,0.0034625779139387525,0.7858546168958742,509,-0.09608510985655425,-2.9331514150646165e-05,0.8605108055009824,509,-0.10099490067326203,-0.004939122330858428,0.8722986247544204,509,-0.09785644274852939,-0.0018006644061257931,0.9117647058823529,510,-0.0993216527301598,-0.003265874387756204,0.9037328094302554,509,-0.10024590817783016,-0.004190129835426562,0.8664047151277013,509,-0.09107053565988199,0.0049852426825216095,0.884313725490196,510,-0.09588169351498906,0.00017408482741454456,0.8585461689587426,509,-0.09147345525007146,0.004582323092332141,0.8722986247544204,509,-0.09504313040828226,0.0010126479341213412,0.7568627450980392,510,-0.09504313040828226,0.0010126479341213412,0.7568627450980392,510
raw_low_2024,raw_2024,1,2024-01-22,5097,-0.2293847972228811,-0.184390427497745,-0.015624066386386734,0.0010376439763239112,0.016661710362710646,0.8506876227897839,509,-0.0017984683638020377,0.013825598022584696,0.8823529411764706,510,-0.008669594142962854,0.00695447224342388,0.907843137254902,510,-0.008150106928682094,0.00747395945770464,0.8939096267190569,509,-0.005629826837969514,0.00999423954841722,0.8764705882352941,510,-0.01664596140134158,-0.0010218950149548447,0.8941176470588236,510,-0.018207464360753663,-0.0025833979743669286,0.8722986247544204,509,-0.0263215330133924,-0.010697466627005665,0.9176470588235294,510,-0.0268876969192356,-0.011263630532848866,0.9156862745098039,510,-0.04492539651549065,-0.029301330129103915,0.8019607843137255,510,-0.04492539651549065,-0.029301330129103915,0.8019607843137255,510
raw_low_2024,raw_2024,1,2024-01-29,5100,-0.2615396027421218,-0.15322719669359855,-0.1503842479809194,-0.060775975163621335,0.08960827281729807,0.7196078431372549,510,-0.10803567495626104,0.04234857302465836,0.8254901960784313,510,-0.14152181697269378,0.008862431008225619,0.8686274509803922,510,-0.1554601971587865,-0.005075949177867106,0.8784313725490196,510,-0.17403413066394124,-0.023649882683021844,0.8823529411764706,510,-0.16900495616371697,-0.01862070818279757,0.9137254901960784,510,-0.1814618106698114,-0.031077562688892002,0.8666666666666667,510,-0.18602170056087927,-0.03563745257995987,0.8431372549019608,510,-0.16514407856973645,-0.014759830588817052,0.8607843137254902,510,-0.1623821389297462,-0.011997890948826806,0.8137254901960784,510,-0.1623821389297462,-0.011997890948826806,0.8137254901960784,510
raw_low_2024,raw_2024,1,2024-02-05,5100,0.19388602753594666,0.18034562323995612,0.11835884839027484,0.10971004378747304,-0.008648804602801805,0.9117647058823529,510,0.12353054330549572,0.005171694915220876,0.9254901960784314,510,0.11140367381701267,-0.006955174573262168,0.8823529411764706,510,0.100345450130699,-0.018013398259575847,0.8862745098039215,510,0.09254261971509853,-0.025816228675176314,0.9254901960784314,510,0.09694696187351616,-0.021411886516758682,0.9176470588235294,510,0.11009225005749358,-0.008266598332781261,0.9215686274509804,510,0.13150543878864782,0.013146590398372973,0.8745098039215686,510,0.15724369768377175,0.038884849293496906,0.8862745098039215,510,0.15026780474354026,0.03190895635326542,0.8411764705882353,510,0.15026780474354026,0.03190895635326542,0.8411764705882353,510
raw_low_2024,raw_2024,1,2024-02-20,5104,0.3164509765882268,0.20772633212719124,0.02812894233827415,0.013575039072567262,-0.014553903265706887,0.9529411764705882,510,0.009363410784417098,-0.018765531553857052,0.9627450980392157,510,0.015722263398657538,-0.012406678939616611,0.9099804305283757,511,0.016709081142835334,-0.011419861195438814,0.8627450980392157,510,0.019483498482771856,-0.008645443855502293,0.8864970645792564,511,0.02682844897695965,-0.001300493361314499,0.9274509803921569,510,0.03601809387597461,0.007889151537700465,0.9215686274509804,510,0.04110548012428495,0.012976537786010801,0.888454011741683,511,0.048152608177203744,0.020023665838929595,0.8686274509803922,510,0.0542960258206513,0.026167083482377153,0.821917808219178,511,0.0542960258206513,0.026167083482377153,0.821917808219178,511
raw_low_2024,raw_2024,1,2024-02-27,5103,0.3138046953809218,0.2299419353780257,0.04606046964966874,0.018661460348701687,-0.027399009300967055,0.6705882352941177,510,0.024083727794012973,-0.02197674185565577,0.8529411764705882,510,0.03242022517360939,-0.013640244476059354,0.8490196078431372,510,0.035608350047471905,-0.010452119602196837,0.8649706457925637,511,0.042911853465253114,-0.0031486161844156285,0.9098039215686274,510,0.051495706953575436,0.005435237303906694,0.8745098039215686,510,0.05417192427552038,0.008111454625851638,0.8649706457925637,511,0.06291043467683652,0.016849965027167776,0.8372549019607843,510,0.062482167796069646,0.016421698146400904,0.8490196078431372,510,0.0758051126753436,0.029744643025674852,0.7573385518590998,511,0.0758051126753436,0.029744643025674852,0.7573385518590998,511
raw_low_2024,raw_2024,1,2024-03-05,5104,0.06748809496035454,0.010581081877614263,0.03574702269242183,0.01913622239673222,-0.01661080029568961,0.6411764705882352,510,0.02922584526507923,-0.006521177427342602,0.8196078431372549,510,0.033891810739206336,-0.001855211953215495,0.8277886497064579,511,0.037285851714483904,0.001538829022062073,0.8607843137254902,510,0.04180129062649801,0.00605426793407618,0.8767123287671232,511,0.04184079486938785,0.0060937721769660155,0.8588235294117648,510,0.04474638902036794,0.00899936632794611,0.8549019607843137,510,0.04121165302202413,0.005464630329602302,0.8806262230919766,511,0.035583960653363896,-0.00016306203905793598,0.8549019607843137,510,0.032733369336771276,-0.0030136533556505557,0.7123287671232876,511,0.032733369336771276,-0.0030136533556505557,0.7123287671232876,511
raw_low_2024,raw_2024,1,2024-03-12,5103,0.12976848521457301,0.08406882593473489,0.03794106982447231,0.01890264911067715,-0.019038420713795162,0.6215686274509804,510,0.028196792631673573,-0.009744277192798738,0.8196078431372549,510,0.03284721007629673,-0.005093859748175583,0.8568627450980393,510,0.03566203276030952,-0.0022790370641627908,0.8708414872798435,511,0.04292614317138939,0.004985073346917078,0.9019607843137255,510,0.04222337384587755,0.004282304021405239,0.8784313725490196,510,0.04539918512272308,0.007458115298250773,0.8943248532289628,511,0.04465888608078129,0.0067178162563089824,0.884313725490196,510,0.04792874002049374,0.009987670196021432,0.8686274509803922,510,0.04065021831327974,0.0027091484888074266,0.776908023483366,511,0.04065021831327974,0.0027091484888074266,0.776908023483366,511
raw_low_2024,raw_2024,1,2024-03-19,5105,-0.23996484710552315,-0.15859279864836423,-0.06779439299825298,-0.04548542357378692,0.022308969424466057,0.7098039215686274,510,-0.05851592219042608,0.009278470807826893,0.8551859099804305,511,-0.059354613420736405,0.00843977957751657,0.8725490196078431,510,-0.060515921740154625,0.00727847125809835,0.8962818003913895,511,-0.06586428074442768,0.0019301122538252918,0.8764705882352941,510,-0.07215238821001947,-0.004357995211766497,0.9080234833659491,511,-0.07347179122763452,-0.005677398229381542,0.8725490196078431,510,-0.07356889613473006,-0.00577450313647708,0.8727984344422701,511,-0.08139839028147651,-0.013603997283223535,0.8725490196078431,510,-0.08759008432656769,-0.019795691328314713,0.8082191780821918,511,-0.08759008432656769,-0.019795691328314713,0.8082191780821918,511
raw_low_2024,raw_2024,1,2024-03-26,5107,-0.06657411515090675,-0.07614175965936888,0.049051716406124164,0.03327152352051173,-0.015780192885612436,0.6764705882352942,510,0.05064119607282995,0.0015894796667057856,0.8571428571428572,511,0.05621793649649753,0.0071662200903733625,0.8786692759295499,511,0.05677211282038297,0.007720396414258805,0.8764705882352941,510,0.060047624250728016,0.010995907844603851,0.8864970645792564,511,0.05838315635710304,0.009331439950978876,0.8708414872798435,511,0.055501082702873655,0.006449366296749491,0.888235294117647,510,0.048169794134014086,-0.0008819222721100778,0.8493150684931507,511,0.039772104007763674,-0.00927961239836049,0.8649706457925637,511,0.03173748217177652,-0.017314234234347643,0.7436399217221135,511,0.03173748217177652,-0.017314234234347643,0.7436399217221135,511
raw_low_2024,raw_2024,1,2024-04-02,5112,-0.10710554133994601,-0.08893113111636322,-0.03595669836447228,-0.029951242225431305,0.006005456139040976,0.6281800391389433,511,-0.03157002745495947,0.004386670909512808,0.8277886497064579,511,-0.03228365533002186,0.0036730430344504225,0.8767123287671232,511,-0.03612014743734302,-0.00016344907287074023,0.8688845401174168,511,-0.03506509705119851,0.0008916013132737738,0.896484375,512,-0.03860247209360324,-0.002645773729130961,0.888454011741683,511,-0.03342815226987261,0.002528546094599668,0.9001956947162426,511,-0.03678150541808155,-0.0008248070536092666,0.8786692759295499,511,-0.03763053064465944,-0.0016738322801871583,0.8493150684931507,511,-0.048112111035876454,-0.012155412671404173,0.69140625,512,-0.048112111035876454,-0.012155412671404173,0.69140625,512
raw_low_2024,raw_2024,1,2024-04-11,5115,-0.20662814706009408,-0.12927421310064868,-0.04977249888037773,-0.01616395856508836,0.03360854031528937,0.7064579256360078,511,-0.03912910720800168,0.010643391672376046,0.8828125,512,-0.04388369679253401,0.005888802087843717,0.8923679060665362,511,-0.05260512515665757,-0.002832626276279844,0.90234375,512,-0.05600545721544579,-0.00623295833506806,0.888454011741683,511,-0.04800796629056224,0.0017645325898154873,0.90234375,512,-0.05629139995213891,-0.006518901071761181,0.8806262230919766,511,-0.056314604284871894,-0.006542105404494167,0.869140625,512,-0.06993241525083338,-0.020159916370455652,0.8864970645792564,511,-0.059378395652827355,-0.009605896772449628,0.767578125,512,-0.059378395652827355,-0.009605896772449628,0.767578125,512
raw_low_2024,raw_2024,1,2024-04-18,5113,0.19508539236812844,0.060800339710823686,0.03787791506979768,0.002952779845186953,-0.03492513522461073,0.8062622309197651,511,0.02305886755954201,-0.01481904751025567,0.8688845401174168,511,0.023913345704567587,-0.013964569365230092,0.9021526418786693,511,0.037304612961292366,-0.0005733021085053136,0.892578125,512,0.04994956342211269,0.012071648352315008,0.8767123287671232,511,0.04689671046854631,0.009018795398748627,0.8904109589041096,511,0.052262144172897824,0.014384229103100145,0.892578125,512,0.05711185162534016,0.01923393655554248,0.9021526418786693,511,0.05295051640897434,0.015072601339176657,0.8767123287671232,511,0.032362524602847956,-0.005515390466949724,0.79296875,512,0.032362524602847956,-0.005515390466949724,0.79296875,512
