variant,scope,label_offset,date,stock_count,rank_ic,ic,benchmark,group_1_return,group_1_excess,turnover_1,group_1_count,group_2_return,group_2_excess,turnover_2,group_2_count,group_3_return,group_3_excess,turnover_3,group_3_count,group_4_return,group_4_excess,turnover_4,group_4_count,group_5_return,group_5_excess,turnover_5,group_5_count,group_6_return,group_6_excess,turnover_6,group_6_count,group_7_return,group_7_excess,turnover_7,group_7_count,group_8_return,group_8_excess,turnover_8,group_8_count,group_9_return,group_9_excess,turnover_9,group_9_count,group_10_return,group_10_excess,turnover_10,group_10_count,group_return,excess,turnover,selected_count
raw_close_2024,raw_2024,1,2024-01-08,5092,-0.04062923666760193,0.0180487406309293,-0.005843764864907286,-0.010918928910073058,-0.005075164045165772,,509,-0.0023894477190739283,0.0034543171458333577,,509,-0.003637114318412996,0.00220665054649429,,509,-0.004360993790688531,0.0014827710742187552,,509,-0.0036931901631936867,0.0021505747017135993,,510,-0.007002534710508136,-0.0011587698456008502,,509,-0.008722519103774445,-0.0028787542388671594,,509,-0.006368134885008715,-0.0005243700201014289,,509,-0.002947181340808512,0.002896583524098774,,509,-0.00839681299352907,-0.002553048128621784,,510,-0.00839681299352907,-0.002553048128621784,,510
raw_close_2024,raw_2024,1,2024-01-15,5093,0.016891675043763116,-0.04455693402935078,-0.0960557783424036,-0.0943608930446937,0.0016948852977099055,0.8153241650294696,509,-0.0957775105912905,0.000278267751113101,0.8919449901768173,509,-0.09729522900086186,-0.0012394506584582632,0.8801571709233792,509,-0.09767706557538748,-0.0016212872329838812,0.8725490196078431,510,-0.09344624236065158,0.002609535981752023,0.8899803536345776,509,-0.09932083168937694,-0.003265053346973343,0.9056974459724951,509,-0.09713584063893524,-0.0010800622965316392,0.9117647058823529,510,-0.09477161593603803,0.0012841624063655716,0.9076620825147348,509,-0.09149911049356461,0.004556667848838986,0.8762278978388998,509,-0.09926183818092163,-0.00320605983851803,0.8274509803921568,510,-0.09926183818092163,-0.00320605983851803,0.8274509803921568,510
raw_close_2024,raw_2024,1,2024-01-22,5097,-0.16209874969806162,-0.02723640282217039,-0.015624066386386734,-0.02611467277750455,-0.010490606391117815,0.8447937131630648,509,-0.002802972525812229,0.012821093860574504,0.888235294117647,510,-0.0027784329731032433,0.012845633413283491,0.9235294117647059,510,-0.004417345145680065,0.01120672124070667,0.888015717092338,509,-0.008330502663667291,0.007293563722719443,0.8862745098039215,510,-0.010929755832975967,0.004694310553410767,0.9098039215686274,510,-0.015545662619676985,7.840376670974897e-05,0.9037328094302554,509,-0.025554870462106704,-0.00993080407571997,0.892156862745098,510,-0.02677313297057093,-0.011149066584184197,0.8941176470588236,510,-0.03299175801312961,-0.017367691626742877,0.9196078431372549,510,-0.03299175801312961,-0.017367691626742877,0.9196078431372549,510
raw_close_2024,raw_2024,1,2024-01-29,5100,-0.3075463636371463,-0.2074825632244777,-0.1503842479809194,-0.08156856398045287,0.06881568400046653,0.7058823529411764,510,-0.08341669888832257,0.06696754909259683,0.7764705882352941,510,-0.12262703565491273,0.02775721232600667,0.8431372549019608,510,-0.14627941926693752,0.004104828713981878,0.892156862745098,510,-0.1614920000121619,-0.011107752031242507,0.8686274509803922,510,-0.17444445262771868,-0.024060204646799283,0.884313725490196,510,-0.18755212690823056,-0.03716787892731116,0.8725490196078431,510,-0.18449468172802636,-0.034110433747106955,0.8490196078431372,510,-0.18856468451014943,-0.03818043652923003,0.8470588235294118,510,-0.17340281623228163,-0.023018568251362226,0.8274509803921568,510,-0.17340281623228163,-0.023018568251362226,0.8274509803921568,510
raw_close_2024,raw_2024,1,2024-02-05,5100,0.5162379383835497,0.42855135153360535,0.11835884839027484,0.06671289897220782,-0.05164594941806702,0.7862745098039216,510,0.07186020436642616,-0.04649864402384868,0.8196078431372549,510,0.09327259040948391,-0.025086257980790935,0.8901960784313725,510,0.1103347176197242,-0.008024130770550642,0.892156862745098,510,0.12357788427645677,0.00521903588618193,0.8549019607843137,510,0.12860363942390937,0.010244791033634529,0.8803921568627451,510,0.1324218057675185,0.014062957377243654,0.8705882352941177,510,0.13749648025571617,0.019137631865441332,0.8784313725490196,510,0.1472532172936416,0.02889436890336676,0.8235294117647058,510,0.17205504551766404,0.0536961971273892,0.7784313725490196,510,0.17205504551766404,0.0536961971273892,0.7784313725490196,510
raw_close_2024,raw_2024,1,2024-02-20,5104,-0.2761332557134447,-0.13966188733403864,0.02812894233827415,0.05160583333759644,0.023476890999322292,0.9411764705882353,510,0.047778293547029706,0.019649351208755557,0.9411764705882353,510,0.03522966598216393,0.007100723643889778,0.9256360078277887,511,0.028700601229596875,0.0005716588913227266,0.8607843137254902,510,0.026302026788588135,-0.0018269155496860139,0.8845401174168297,511,0.02220026482562561,-0.0059286775126485385,0.907843137254902,510,0.017199296752811098,-0.010929645585463051,0.9,510,0.013980953824852602,-0.014147988513421547,0.9080234833659491,511,0.010777050226833349,-0.017351892111440802,0.9156862745098039,510,0.027534003767623914,-0.0005949385706502351,0.9080234833659491,511,0.027534003767623914,-0.0005949385706502351,0.9080234833659491,511
raw_close_2024,raw_2024,1,2024-02-27,5103,-0.3291571275165346,-0.2588161450257365,0.04606046964966874,0.08009146312815199,0.03403099347848325,0.7960784313725491,510,0.07354982797131232,0.02748935832164358,0.8470588235294118,510,0.06407918416361244,0.0180187145139437,0.8725490196078431,510,0.05276729860285507,0.0067068289531863265,0.8923679060665362,511,0.04384418403282224,-0.002216285616846503,0.8803921568627451,510,0.03482695859014754,-0.011233511059521202,0.8980392156862745,510,0.03511024622786834,-0.010950223421800402,0.8512720156555773,511,0.02520093732960288,-0.020859532320065863,0.8509803921568627,510,0.022033322963214478,-0.024027146686454264,0.8509803921568627,510,0.02914276583667197,-0.016917703812996773,0.8297455968688845,511,0.02914276583667197,-0.016917703812996773,0.8297455968688845,511
raw_close_2024,raw_2024,1,2024-03-05,5104,0.25339960756916785,0.1429951529045293,0.03574702269242183,0.020165134046682496,-0.015581888645739336,0.907843137254902,510,0.020413902696482897,-0.015333119995938935,0.9509803921568627,510,0.027789991120441854,-0.007957031571979977,0.9412915851272016,511,0.0296617899121266,-0.006085232780295231,0.9019607843137255,510,0.03571763335755736,-2.9389334864474148e-05,0.8845401174168297,511,0.042878569192605985,0.0071315465001841535,0.8901960784313725,510,0.043926293512844904,0.008179270820423072,0.9058823529411765,510,0.04484605968145951,0.009099036989037676,0.9295499021526419,511,0.04881116945022266,0.013064146757800828,0.9352941176470588,510,0.043242804741771446,0.007495782049349614,0.9471624266144814,511,0.043242804741771446,0.007495782049349614,0.9471624266144814,511
raw_close_2024,raw_2024,1,2024-03-12,5103,-0.22776650071334445,-0.13878418451456664,0.03794106982447231,0.05392709796054527,0.015986028136072958,0.9098039215686274,510,0.04731099500202523,0.009369925177552918,0.9196078431372549,510,0.045498508283310056,0.007557438458837745,0.9372549019607843,510,0.046999440333069346,0.009058370508597036,0.8864970645792564,511,0.04089518633581428,0.0029541165113419685,0.8607843137254902,510,0.036848221657106495,-0.001092848167365816,0.8823529411764706,510,0.031970712192670045,-0.005970357631802266,0.898238747553816,511,0.024436879078352812,-0.013504190746119499,0.9156862745098039,510,0.02525908942319803,-0.01268198040127428,0.9098039215686274,510,0.02628137519774908,-0.01165969462672323,0.863013698630137,511,0.02628137519774908,-0.01165969462672323,0.863013698630137,511
raw_close_2024,raw_2024,1,2024-03-19,5105,-0.07089951251672073,-0.006785279150761686,-0.06779439299825298,-0.0818377854258484,-0.01404339242759542,0.8490196078431372,510,-0.061452432763625796,0.0063419602346271794,0.8727984344422701,511,-0.06201144452110767,0.0057829484771453055,0.8803921568627451,510,-0.05982262699364194,0.007971766004611032,0.8727984344422701,511,-0.059099299864223895,0.00869509313402908,0.8705882352941177,510,-0.06548463139895952,0.0023097615992934556,0.898238747553816,511,-0.06333943158732828,0.0044549614109246904,0.892156862745098,510,-0.0622738223808287,0.005520570617424274,0.9060665362035225,511,-0.0757584499495898,-0.007964056951336826,0.8666666666666667,510,-0.08687002162644987,-0.019075628628196895,0.8277886497064579,511,-0.08687002162644987,-0.019075628628196895,0.8277886497064579,511
