bitmask,components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_period_label,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_period_label,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,platform_A_raw_mean,A_newcomer_no_decay_proxy,full_min_member_addition_pp,full_vs_best_single_pp,train_min_member_addition_pp,train_vs_best_single_pp,test_min_member_addition_pp,test_vs_best_single_pp,recent_min_member_addition_pp,recent_vs_best_single_pp,contains_new_proxy,same_B01_pair
87,SIZE+H03+RET40+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,17.952115337845253,28.62786576421808,4.328533303549774,13.623582034295476,0.8201424231187939,34.096905515906286,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,16.946684772599355,27.843596636730915,4.209951811473714,12.73673296112564,0.2359876512664131,34.096905515906286,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,19.5137415349293,29.829299321219693,4.510190057368417,15.00355147756088,1.7743066392815796,21.244769679919397,58.333333333333336,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.028336432833171,27.78809548800013,4.20156003778562,6.826776395047554,-0.1566322279596728,21.244769679919383,50.0,0.0110431109624,0.13803888703,-1.7185928390099203,-3.50238150689389,-2.7481968910953967,-4.536049669667426,-1.9141543548240725,-1.8948375243940507,-6.36727199203381,-9.449375042745478,False,True
31,SIZE+H03+RET40+DD120+CHIP250,5,full,120,2021-09-07,2026-08-10,4743.85,,,16.16013371375037,31.917305994889567,4.825896666427302,11.334237047323068,0.7348934969019216,33.12522965743925,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.86067197730957,30.34173003287109,4.587669580970109,10.27300239633946,0.1521675722893593,33.12522965743925,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.425531914893,,,18.178446623541397,34.33095427713063,5.190840286702151,12.987606336839244,1.7122312226894507,21.19166186619914,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.36079168587603,32.75183337803204,4.952077206758444,3.4087144791175863,-0.2919203816951822,21.19166186619913,62.5,0.0117047288234,0.1463091102925,-1.5505280656602896,-5.7917264938663,-1.9182014903710252,-6.999780234453606,-2.2998858657961776,-3.910782665115688,-3.936532960469252,-12.867436958675446,False,True
91,SIZE+H03+DD120+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.928593781382574,22.74567416381493,3.4391459335688173,12.489447847813755,0.7706097899467429,33.445977573738496,63.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,15.850865677554578,21.61970458187953,3.2688993327801863,12.581966344774392,0.2260929505846869,33.445977573738496,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.049320410732427,24.47056373614149,3.699949236904593,12.349371173827835,1.6631436737617866,21.22460249564203,54.16666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.081571100065825,21.96252681697293,3.320734054726308,2.760837045339517,-0.320275261152885,21.224602495642053,50.0,0.007946663943,0.0993332992875,-2.8527270254916406,-4.63651569337561,-2.902963507446646,-4.690816286018675,-2.7725619392361107,-4.549017828127097,-6.492205763444421,-13.515314392453517,False,True
595,SIZE+H03+CHIP250+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.742720526162973,23.08460728442028,3.4903926214043466,13.252327904758626,0.8064278325032327,33.60173282999072,66.66666666666666,train,73,2021-09-07,2024-08-28,4540.671232876713,,,16.920750189548396,22.3311917464362,3.376476192061153,13.544273997487243,0.2612020346409642,33.60173282999072,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.4662063681388,24.23877576814057,3.6649028961428542,12.801303471995944,1.6941905223785172,20.860623466149764,54.16666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.109617904907594,22.052444148214622,3.334329555210051,4.775288349697543,-0.2402431161423804,20.86062346614977,50.0,0.0101342066028,0.126677582535,-2.0898469685467718,-3.873635636430741,-1.9406558547337944,-3.728508633305824,-2.3206296410680007,-4.097085529958987,-6.244876127830604,-11.500863088095487,True,True
339,SIZE+H03+CHIP250+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.836286445016558,22.538203527004587,3.407776373283094,13.428510071733465,0.8104427200929653,33.561336158176466,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,16.84271627560944,21.867148695816084,3.306312882807392,13.536403392802049,0.2609080238541537,33.561336158176466,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.826299686861645,23.56620241733591,3.5632098055011894,13.263089881360456,1.7008340806819235,21.515221431171597,58.333333333333336,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.176596340845373,21.25635905822611,3.213961489603788,2.9626348512415857,-0.31243711333643,21.515221431171582,50.0,0.010495907988,0.13119884985,-1.9136648015719349,-3.6974534694559047,-1.9485264594189893,-3.7363792379910175,-2.4595293841955077,-3.6352991205944742,-7.635131862160708,-13.313516586551447,True,True
211,SIZE+H03+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.921520845630056,22.172787313514256,3.352525441803356,13.5689954038267,0.8196627002517687,33.72195984059787,66.66666666666666,train,73,2021-09-07,2024-08-28,4540.671232876713,,,16.69463569277107,21.74371491798365,3.287649695599128,13.406985997171944,0.2582360777714959,33.72195984059787,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.273916934113167,22.83008970666753,3.4519095636481305,13.822007370465036,1.7303797320245644,21.233259106339364,54.16666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.114283343374648,20.81091563833789,3.14661044451669,4.967672898857958,-0.2355367352337728,21.233259106339357,50.0,0.011289876528,0.1411234566,-1.7731794694786966,-3.5569681373626665,-2.077943855049094,-3.865796633621123,-2.065612595374612,-3.0763816314898964,-5.467463743854348,-11.308478538935072,True,True
94,H03+RET40+DD120+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.674328599123534,32.89793811837364,4.974168243498093,9.70016035562544,0.6947299971027849,33.149911834390565,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.599956670366506,32.08575230860682,4.851365749061352,9.748590921305157,0.1405647069616537,33.149911834390565,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.789842445916362,34.142137656739806,5.162291213699058,9.627551232217304,1.576587774907816,21.556948017609614,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.095082347130885,32.03113739564035,4.843107974220821,-0.748025627089937,-0.4745056420006722,21.5569480176096,62.5,0.0097681363682,0.1221017046025,-1.6738745851880434,-4.566306854330668,-1.6000240149865448,-3.676989798727293,-3.0116623177886286,-5.945516794779142,-4.357379996029279,-17.02417706488297,False,False
124,RET40+DD120+CHIP250+DD60+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,9.994609265140324,36.489277724243365,5.5171787919055975,4.477430473234726,0.5163752040252043,35.179997410806976,60.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,9.346299922685937,35.444777152630195,5.359250305477685,3.987049617208252,-0.0499763947806174,35.179997410806976,63.888888888888886,test,47,2024-09-11,2026-08-10,5059.36170212766,,,11.001557818314158,38.08936370628908,5.759111792390909,5.242446025923249,1.3573251490104867,22.075494579134848,54.16666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.210417503723414,35.96370092593922,5.43771158000201,-7.648129083725425,-0.7862759584979917,22.07549457913486,25.0,0.0070955013038,0.0886937662975,-1.281888264942772,1.8441057980947997,-2.093464469066868,0.4495773036786459,-1.0002471114229952,2.80964885248597,-1.3247333662336436,-3.37693458805741,False,False
