id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,huatai-turn-bias-positive.report.csv,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",turn_signal,1,5,6.395344000000001,158,2026-06-03 00:00:00,2026-08-27 00:00:00,13,5024.307692307692,0.09919496932600116,0.07838023458927669,27.1851718913337,13.043460683442506,3.9443425106730143,23.24082938066068,
