id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity,factor_id,run_id,platform_rank_ic,platform_ic_mean,platform_ic_ir,platform_ic_p_value,platform_monotonicity,platform_turnover_pct,platform_gross_excess_pct,platform_annual_cost_pct,platform_long_sharpe,platform_long_max_drawdown_pct,platform_long_monthly_win_rate_pct,raw_result,configured_cycle,reason
h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,h03-t10-single-20260911-candidates.report.csv,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",impact60,1,10,16.443255999999998,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5163.933333333333,0.06365449650221296,0.0388781768779541,18.321743860289633,8.909864364961976,1.3471714919822508,16.97457236830738,,,,,,,,,,,,,,,,,
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-G260910-13,VERIFY10-G260910-13,verify-field-scan-cycle10-20260910-candidates.report.csv,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",impact_abs_return60,1,10,13.944184,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5163.933333333333,0.05303531144198366,0.03322728144711012,16.224807335034008,9.491044485478445,1.4350459262043411,14.789761408829666,,,,,,,,,,,,,,,,,
size-only-20260911-candidates.report:SIZE-ONLY-20260911,SIZE-ONLY-20260911,size-only-20260911-candidates.report.csv,RANK(MARKET_CAP),size_only,0,10,21.433287999999997,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5185.0,-0.04530152757503176,-0.02576832335096946,14.0038002552307,8.877996689810383,1.34235309949933,12.66144715573137,,,,,,,,,,,,,,,,,
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,verify-field-scan-20260910-candidates.report.csv,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",impact_abs_return60,1,5,14.700511999999998,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5166.193548387097,0.04653852813217828,0.02671651875406247,14.301901863008878,5.4275245282683064,1.6412834173483362,12.660618445660543,,,,,,,,,,,,,,,,,
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,verify-field-scan-cycle10-20260910-candidates.report.csv,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",book_to_market_lf_plus_impact,1,10,15.046176,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5159.933333333333,0.07178434641262327,0.02734938557710979,11.561790759060765,9.126549744451077,1.379934321361003,10.181856437699762,,,,,,,,,,,,,,,,,
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,verify-field-scan-20260910-candidates.report.csv,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",book_to_market_lf_plus_impact,1,5,15.588864000000001,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5162.322580645161,0.055757639216074205,0.0209386852308931,11.611787197113674,5.696409348472891,1.7225941869782018,9.889193010135472,,,,,,,,,,,,,,,,,
verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,verify-field-scan-20260910-candidates.report.csv,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),book_to_market_lf_minus_size,1,5,17.75808,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5182.967741935484,0.05560111461562852,0.01960816102503005,11.540157110204076,6.753493481867285,2.042256428916667,9.49790068128741,,,,,,,,,,,,,,,,,
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,verify-field-scan-cycle10-20260910-candidates.report.csv,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),book_to_market_lf_minus_size,1,10,16.74068,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5181.0,0.06841379856751269,0.0233865631918309,10.678024240267234,9.44787048144331,1.4285180167942284,9.249506223473007,,,,,,,,,,,,,,,,,
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,alphaprobe-net1-platform-20260914-candidates.report.csv,"WMA((((1/LOW)/LOW)/VOLUME),40)",wma_low_volume40,1,5,13.628703999999999,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5173.709677419355,0.05406083816135249,-0.004093257122058439,10.500145437482008,5.793237868892912,1.7518751315532166,8.748270305928791,,,,,,,,,,,,,,,,,
alphaprobe-gfn-new-20260916-candidates.report:F-GFN-N02-20260916,F-GFN-N02-20260916,alphaprobe-gfn-new-20260916-candidates.report.csv,BOOK_TO_MARKET_RATIO_LF / OPER_MAIN_PROFIT_TTM,book_to_market_lf_div_oper_main_profit_ttm,1,5,12.274464,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5011.4838709677415,0.031561677517317935,0.005652591223789907,8.916041881293598,4.299072468054511,1.3000395143396843,7.616002366953914,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",reversal_bm_cfp_val3,1,5,3.30728,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5169.580645161291,0.035904730721303235,0.010869377915988972,10.93663175256935,11.569171522534939,3.498517468414566,7.438114284154784,,,,,,,,,,,,,,,,,
osr2-ret40-turn-bias-paper-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,osr2-ret40-turn-bias-paper-2026-ytd-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 3",reversal_turn_paper,1,10,7.699328,16,2026-01-05 00:00:00,2026-08-18 00:00:00,16,4987.4375,0.08602407427149539,0.027813726962620567,12.889096268690686,37.178133187392184,5.621333737933698,7.267762530756988,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-MA63,OSR4-RET40-BP-CFP-MA63,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63)) + RANK(MA(ratio_cfp_ttm,63))) / 3",reversal_bm_cfp_ma63,1,5,2.589456,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5160.806451612903,0.0433854452591881,0.012465012059732949,12.843900654018697,19.410994390446795,5.869884703671111,6.974015950347587,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_ep_cfp,1,5,0.13803199999999993,241,2026-01-09 00:00:00,2026-08-24 00:00:00,31,5116.387096774193,0.04097627626295401,0.007765667862787663,11.707136435876148,16.619191492352098,5.025643507287274,6.681492928588872,,,,,,,,,,,,,,,,,
t10-more-additions-20260911-candidates.report:T10-ADD-DOWNSIDE-IMPACT-20260911,T10-ADD-DOWNSIDE-IMPACT-20260911,t10-more-additions-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM((ABS(CLOSE / DELAY(CLOSE,1) - 1) - (CLOSE / DELAY(CLOSE,1) - 1)) / 2,60) / (SUM(AMOUNT,60) + 1))) / 6",t10_size_plus_impact_downside,1,10,19.39004,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5014.4,0.07344593848316763,0.028128695783410432,10.50989096672897,25.88125946933119,3.913246431762876,6.596644534966094,,,,,,,,,,,,,,,,,
t10-more-additions-20260911-candidates.report:T10-ADD-AGG-IMPACT-20260911,T10-ADD-AGG-IMPACT-20260911,t10-more-additions-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1),60) / (SUM(AMOUNT,60) + 1))) / 6",t10_size_plus_impact_aggregate,1,10,19.759592,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5014.4,0.07267321267483214,0.0279991117686296,10.326021021608671,25.284441744802326,3.823007591814112,6.503013429794559,,,,,,,,,,,,,,,,,
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",t10_size_plus_impact_g13,1,10,19.622616,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5014.4,0.07136958435613137,0.0272303671851501,9.860862489515634,25.34104475959293,3.8315659676504508,6.0292965218651835,,,,,,,,,,,,,,,,,
t10-more-additions-20260911-candidates.report:T10-ADD-FSCORE-20260911,T10-ADD-FSCORE-20260911,t10-more-additions-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 6",t10_size_plus_impact_fscore,1,10,17.476064,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,4913.466666666666,0.07820270568292509,0.027162790655656396,10.413987424170386,29.939768910095765,4.52689305920648,5.887094364963907,,,,,,,,,,,,,,,,,
t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT-WC,T10-SIZE-PLUS-IMPACT-WC,t10-newdirections-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 6",t10_size_plus_impact_wc,1,10,17.443168,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5010.4,0.0704890390353585,0.023159461407562903,9.620677376538788,26.715358037572578,4.0393621352809745,5.581315241257815,,,,,,,,,,,,,,,,,
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,nonhuatai-factor-6-20260909.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",fscore_eq,1,10,1.8243760000000009,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5020.466666666666,0.0617377823428477,0.025631403016613576,11.588029793674883,43.19289055292185,6.530765051601783,5.057264742073099,,,,,,,,,,,,,,,,,
t10-additions-20260911-candidates.report:T10-ADD-BM-20260911,T10-ADD-BM-20260911,t10-additions-20260911-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(book_to_market_ratio_lf)) / 6",t10_size_plus_impact_bm,1,10,18.092280000000002,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5010.4,0.07912241569197523,0.02341069884157616,8.903341183834,28.365956316557465,4.288932595063489,4.6144085887705115,,,,,,,,,,,,,,,,,
literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,literature-rankic-optimization-20260909-formula.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",fscore_interact,1,10,1.8427599999999984,120,2026-01-09 00:00:00,2026-08-10 00:00:00,15,5020.466666666666,0.0637457897588067,0.023862802322502628,10.853639651599224,43.34935042838598,6.554421784771961,4.299217866827264,,,,,,,,,,,,,,,,,
