name,date,label_offset,stock_count,rank_ic,benchmark,group_return,excess,turnover,selected_count
daily_vwap_mean_x0.1,2021-09-07,1,4423,-0.12709704338666597,-0.02694909971589701,-0.03691296570901413,-0.009963865993117122,,443
daily_vwap_mean_x0.1,2021-09-23,1,4437,0.3349058900279551,-0.033552457516919695,0.0007361479366617955,0.03428860545358149,0.722972972972973,444
daily_vwap_mean_x0.1,2021-10-14,1,4455,0.05309006300666584,-0.019472461313223437,0.01035860417410932,0.029831065487332754,0.8094170403587444,446
daily_vwap_mean_x0.1,2021-10-28,1,4481,0.034081894891859456,0.061898845187257585,0.05983823261751563,-0.0020606125697419583,0.8195991091314031,449
daily_vwap_mean_x0.1,2021-11-11,1,4488,0.11250547934720956,0.034874771397564085,0.05569491972947136,0.020820148331907276,0.7661469933184855,449
daily_vwap_mean_x0.1,2021-11-25,1,4519,0.29132348508185285,0.009620535881805099,0.035901301181626065,0.026280765299820964,0.7898230088495575,452
daily_vwap_mean_x0.1,2021-12-09,1,4532,-0.0619827843030925,0.0007208266989338935,-0.02637862731390257,-0.027099454012836463,0.8348017621145374,454
daily_vwap_mean_x0.1,2021-12-23,1,4550,-0.027575969166825566,0.025403538383946808,0.005958875766541919,-0.01944466261740489,0.701098901098901,455
daily_vwap_mean_x0.1,2022-01-07,1,4565,0.05558506907180921,-0.03925335279970501,-0.02880227900418387,0.01045107379552114,0.700218818380744,457
daily_vwap_mean_x0.1,2022-01-21,1,4583,-0.1292487493819459,-0.03566104214093314,-0.06095979748335931,-0.02529875534242617,0.7124183006535948,459
daily_vwap_mean_x0.1,2022-02-11,1,4600,0.29522707275190074,0.02819344400635522,0.07041443596050807,0.04222099195415285,0.7347826086956522,460
daily_vwap_mean_x0.1,2022-02-25,1,4617,-0.0114792001306984,-0.062267321726951916,-0.08042051360779497,-0.01815319188084305,0.7597402597402597,462
daily_vwap_mean_x0.1,2022-03-11,1,4626,-0.07005512039428058,0.004683636582630185,-0.00891799363872872,-0.013601630221358905,0.7365010799136069,463
daily_vwap_mean_x0.1,2022-03-25,1,4640,-0.1390926611346476,-0.046880877545097795,-0.07689815261304715,-0.030017275067949357,0.7155172413793103,464
daily_vwap_mean_x0.1,2022-04-12,1,4642,0.04438930276874731,-0.12847456444764518,-0.11069099102234266,0.017783573425302526,0.7505376344086021,465
daily_vwap_mean_x0.1,2022-04-26,1,4657,0.18541626395358607,0.09056507807571651,0.11317282145724401,0.022607743381527504,0.778969957081545,466
daily_vwap_mean_x0.1,2022-05-13,1,4640,0.10282034197925599,0.031826808042291405,0.03932495991367147,0.007498151871380067,0.8577586206896551,464
daily_vwap_mean_x0.1,2022-05-27,1,4659,0.050182377868618094,0.04438631445006826,0.03736670751187852,-0.007019606938189739,0.8261802575107297,466
daily_vwap_mean_x0.1,2022-06-13,1,4697,0.012002254647778309,0.06251539411849773,0.04441370226171387,-0.018101691856783855,0.7021276595744681,470
daily_vwap_mean_x0.1,2022-06-27,1,4690,0.21289166534877552,-0.038290031188626596,-0.022449487854016736,0.01584054333460986,0.7547974413646056,469
daily_vwap_mean_x0.1,2022-07-11,1,4692,0.06886917908876221,0.04564021771446849,0.05027595083579158,0.0046357331213230935,0.7872340425531915,470
daily_vwap_mean_x0.1,2022-07-25,1,4700,-0.08311831926491027,0.01940215932367356,0.017773501899184956,-0.0016286574244886026,0.7638297872340425,470
daily_vwap_mean_x0.1,2022-08-08,1,4723,0.17822787193028566,0.026728895270305385,0.02393043549543286,-0.0027984597748725235,0.733615221987315,473
daily_vwap_mean_x0.1,2022-08-22,1,4730,0.012394445905938018,-0.03634458175587817,-0.05927776042881654,-0.022933178672938363,0.7885835095137421,473
daily_vwap_mean_x0.1,2022-09-05,1,4752,-0.08387128177564761,-0.053014616349449824,-0.055005405701950484,-0.0019907893525006604,0.7079831932773109,476
daily_vwap_mean_x0.1,2022-09-20,1,4771,0.06057275595064643,-0.046568222706441516,-0.03897363535182832,0.007594587354613193,0.7154811715481171,478
daily_vwap_mean_x0.1,2022-10-11,1,4786,0.14417997114072234,0.04920353343870773,0.06729642338563342,0.01809288994692569,0.778705636743215,479
daily_vwap_mean_x0.1,2022-10-25,1,4807,0.20925121801373817,0.03961093498928128,0.05841355973578652,0.018802624746505237,0.7920997920997921,481
daily_vwap_mean_x0.1,2022-11-08,1,4828,0.14811500271393707,-0.002078005800982617,0.00528420720398397,0.007362213004966587,0.7805383022774327,483
daily_vwap_mean_x0.1,2022-11-22,1,4844,-0.07173166494761271,0.028700348041864533,0.011465514712762971,-0.017234833329101563,0.8144329896907216,485
daily_vwap_mean_x0.1,2022-12-06,1,4857,-0.12916299240702167,-0.05488152416187837,-0.05523344498442928,-0.00035192082255090795,0.7139917695473251,486
daily_vwap_mean_x0.1,2022-12-20,1,4867,0.22394233770357747,0.029187109174662367,0.04949492298212155,0.02030781380745918,0.7166324435318275,487
daily_vwap_mean_x0.1,2023-01-04,1,4877,0.16187282280489798,0.01949986152172744,0.032484679007623425,0.012984817485895986,0.8032786885245902,488
daily_vwap_mean_x0.1,2023-01-18,1,4885,-0.002878372752395458,0.059818620603630385,0.05462923069380083,-0.0051893899098295546,0.7955010224948875,489
daily_vwap_mean_x0.1,2023-02-08,1,4895,0.153796665937339,-6.525619021257804e-05,0.005234277854891215,0.005299534045103793,0.7285714285714286,490
daily_vwap_mean_x0.1,2023-02-22,1,4903,-0.003473717642015726,-0.004012445139970806,-0.021067845391749204,-0.0170554002517784,0.6924643584521385,491
daily_vwap_mean_x0.1,2023-03-08,1,4908,-0.1335126358225081,-0.004140357857521533,-0.028589963884770697,-0.024449606027249163,0.645621181262729,491
daily_vwap_mean_x0.1,2023-03-22,1,4915,-0.09836120367255002,0.0054002064045916166,0.0019045214459577334,-0.003495684958633883,0.6504065040650406,492
daily_vwap_mean_x0.1,2023-04-06,1,4927,0.017622096427445753,-0.04154052344579217,-0.053052474569958305,-0.011511951124166135,0.7809330628803246,493
daily_vwap_mean_x0.1,2023-04-20,1,4936,0.09752452802059816,-0.006828481833395093,-0.018431330647937828,-0.011602848814542734,0.7793522267206477,494
daily_vwap_mean_x0.1,2023-05-09,1,4917,0.35213276528749343,0.008727177394994788,0.03522944684891123,0.02650226945391644,0.8434959349593496,492
daily_vwap_mean_x0.1,2023-05-23,1,4943,0.2177693449842779,0.002774601574649399,0.05028299133181399,0.04750838975716459,0.8363636363636364,495
daily_vwap_mean_x0.1,2023-06-06,1,4944,0.05925074394220245,0.006378047466274731,0.014190170191182712,0.007812122724907981,0.8646464646464647,495
daily_vwap_mean_x0.1,2023-06-20,1,4962,0.3138139883114232,0.018840903185199646,0.03931177089212337,0.020470867706923725,0.8048289738430583,497
daily_vwap_mean_x0.1,2023-07-06,1,4972,0.13173246459195134,-0.009956616154997813,-0.015068209287075321,-0.005111593132077508,0.8554216867469879,498
daily_vwap_mean_x0.1,2023-07-20,1,4982,-0.02867236337501693,0.01758270168449729,0.010280767310990186,-0.007301934373507105,0.7595190380761523,499
daily_vwap_mean_x0.1,2023-08-03,1,4997,0.03245449978200357,-0.03902774357502715,-0.04290357519745704,-0.0038758316224298955,0.73,500
daily_vwap_mean_x0.1,2023-08-17,1,5013,0.15313560413887706,0.005029068451566441,0.015269241816535063,0.010240173364968623,0.7689243027888446,502
daily_vwap_mean_x0.1,2023-08-31,1,5027,0.14013040713522995,-0.00913821586783317,-0.004533377973901567,0.004604837893931603,0.8588469184890656,503
daily_vwap_mean_x0.1,2023-09-14,1,5042,0.007761065004971621,0.0027154365462071944,0.0039264039616404255,0.001210967415433231,0.8118811881188119,505
daily_vwap_mean_x0.1,2023-09-28,1,5046,-0.03499977447842614,-0.06697561557771912,-0.07124062685528214,-0.004265011277563013,0.7564356435643564,505
daily_vwap_mean_x0.1,2023-10-20,1,5057,0.11377147979248338,0.09280640760166249,0.09863492717606105,0.005828519574398561,0.7608695652173914,506
daily_vwap_mean_x0.1,2023-11-03,1,5065,-0.027874017670578864,0.03218194385162906,0.03359021118537189,0.0014082673337428298,0.7909270216962525,507
daily_vwap_mean_x0.1,2023-11-17,1,5064,0.023878267237502686,-0.014697901466216499,-0.022028348671991473,-0.007330447205774974,0.7238658777120315,507
daily_vwap_mean_x0.1,2023-12-01,1,5074,-0.20850264033352964,-0.03606817280850255,-0.05608842714629711,-0.020020254337794557,0.7125984251968505,508
daily_vwap_mean_x0.1,2023-12-15,1,5078,0.16761859063760237,0.011942158088076391,0.03045263599314291,0.01851047790506652,0.6181102362204725,508
daily_vwap_mean_x0.1,2023-12-29,1,5076,-0.010485136788846699,-0.042971218494473606,-0.05391146659636656,-0.010940248101892952,0.8641732283464567,508
daily_vwap_mean_x0.1,2024-01-15,1,5082,-0.08343870834006742,-0.11012451240621422,-0.12583016176313674,-0.01570564935692252,0.8133595284872299,509
daily_vwap_mean_x0.1,2024-01-29,1,5091,-0.18828841167539775,-0.05346356915897601,-0.04922870223973437,0.004234866919241638,0.7450980392156863,510
daily_vwap_mean_x0.1,2024-02-20,1,5095,0.297509347002458,0.0758876360659438,0.12036857751054476,0.04448094144460096,0.8568627450980393,510
daily_vwap_mean_x0.1,2024-03-05,1,5098,0.10939866730409839,0.07551267693452822,0.09022482891680492,0.014712151982276697,0.7490196078431373,510
daily_vwap_mean_x0.1,2024-03-19,1,5101,0.07016197148017272,-0.02227002042899793,-0.01975845527733769,0.0025115651516602402,0.8473581213307241,511
daily_vwap_mean_x0.1,2024-04-02,1,5105,0.011723524257179232,-0.08325690053823968,-0.09149842527027546,-0.00824152473203578,0.7925636007827789,511
daily_vwap_mean_x0.1,2024-04-18,1,5107,0.417906837669335,0.07685593496317558,0.11088397117352408,0.0340280362103485,0.8571428571428572,511
daily_vwap_mean_x0.1,2024-05-07,1,5091,0.06426166331341356,0.004221318280125207,0.005500743236951135,0.0012794249568259279,0.8666666666666667,510
daily_vwap_mean_x0.1,2024-05-21,1,5092,0.07236633615753386,-0.07365150593550833,-0.09500596736319535,-0.021354461427687016,0.7156862745098039,510
daily_vwap_mean_x0.1,2024-06-04,1,5089,0.04406654913143602,-0.017922570713674854,-0.006780280801798892,0.011142289911875963,0.7897838899803536,509
daily_vwap_mean_x0.1,2024-06-19,1,5094,0.11793494952625903,-0.049965768939104566,-0.05101925970692628,-0.0010534907678217131,0.7843137254901961,510
daily_vwap_mean_x0.1,2024-07-03,1,5080,0.08439530100279237,-0.0017078636263343952,0.01136895278170559,0.013076816408039985,0.7913385826771654,508
daily_vwap_mean_x0.1,2024-07-17,1,5086,0.17646570735922887,0.03886733882831348,0.028796242195834272,-0.01007109663247921,0.7524557956777996,509
daily_vwap_mean_x0.1,2024-07-31,1,5080,0.051272307740412824,-0.02444801256674482,-0.031464556104661326,-0.0070165435379165066,0.7066929133858268,508
daily_vwap_mean_x0.1,2024-08-14,1,5084,0.00721841518494339,-0.03150792724440928,-0.03920254523499726,-0.0076946179905879805,0.7347740667976425,509
daily_vwap_mean_x0.1,2024-08-28,1,5083,0.022551195910944108,-0.0074641113977695584,-0.014219681289006754,-0.0067555698912371955,0.787819253438114,509
daily_vwap_mean_x0.1,2024-09-11,1,5081,0.12034545622141048,0.2640836313270055,0.2616657797887249,-0.002417851538280613,0.8035363457760314,509
daily_vwap_mean_x0.1,2024-09-27,1,5088,0.08402404222479253,0.011412991152899411,0.012469669174628462,0.001056678021729051,0.7799607072691552,509
