name,date,label_offset,stock_count,rank_ic,benchmark,group_return,excess,turnover,selected_count
aggregate_vwap_x10,2021-09-07,0,4423,0.08092095888872591,-0.002453279703591356,0.004282935001159414,0.006736214704750769,,443
aggregate_vwap_x10,2021-09-23,0,4437,-0.15090539748988885,-0.04192667216162856,-0.08741250937553123,-0.04548583721390267,0.5225225225225225,444
aggregate_vwap_x10,2021-10-14,0,4455,-0.11797095366380898,-0.0415048139094747,-0.01874794689996523,0.02275686700950947,0.7802690582959642,446
aggregate_vwap_x10,2021-10-28,0,4481,-0.0419687988728257,0.0682067471567863,0.06120413742228603,-0.007002609734500273,0.6503340757238307,449
aggregate_vwap_x10,2021-11-11,0,4488,0.032178225597809404,0.04731346256334857,0.06777609088434026,0.020462628320991695,0.6369710467706013,449
aggregate_vwap_x10,2021-11-25,0,4519,-0.10485294826641281,0.0034282044573014517,-0.03305339070020825,-0.0364815951575097,0.4756637168141593,452
aggregate_vwap_x10,2021-12-09,0,4532,0.005717834562146091,0.021144581692205525,0.00435266499891802,-0.016791916693287504,0.7004405286343612,454
aggregate_vwap_x10,2021-12-23,0,4550,0.14008080523253738,-0.0005411760252227138,-0.0147731340726457,-0.014231958047422987,0.6417582417582417,455
aggregate_vwap_x10,2022-01-07,0,4565,0.07813827181966904,-0.027713494385127338,-0.03682641655820493,-0.00911292217307759,0.6695842450765864,457
aggregate_vwap_x10,2022-01-21,0,4583,0.1111740575852664,-0.038386715944980665,-0.030871769114454526,0.007514946830526139,0.6949891067538126,459
aggregate_vwap_x10,2022-02-11,0,4600,-0.23603960694835915,0.028195386047964347,-0.008922563820855434,-0.03711794986881978,0.5804347826086956,460
aggregate_vwap_x10,2022-02-25,0,4617,0.04387999047372779,-0.03655700907536328,-0.036532980067426266,2.4029007937013958e-05,0.8073593073593074,462
aggregate_vwap_x10,2022-03-11,0,4626,0.10566802168133911,-0.018261231346385815,-0.019849694215671912,-0.0015884628692860968,0.6479481641468683,463
aggregate_vwap_x10,2022-03-25,0,4640,0.10466389777891535,-0.03194106819869667,-0.030852868834730204,0.0010881993639664696,0.625,464
aggregate_vwap_x10,2022-04-12,0,4642,0.11759175074973663,-0.16936193165920096,-0.12391749639028254,0.04544443526891842,0.6989247311827957,465
aggregate_vwap_x10,2022-04-26,0,4657,-0.3009819545702937,0.12159831128246418,0.06281660156845055,-0.05878170971401363,0.8197424892703863,466
aggregate_vwap_x10,2022-05-13,0,4640,-0.0256553108842573,0.02404400796697325,0.003924338884206439,-0.02011966908276681,0.9116379310344828,464
aggregate_vwap_x10,2022-05-27,0,4659,0.07875867647464416,0.05417438278188533,0.07539758635419413,0.021223203572308807,0.5686695278969958,466
aggregate_vwap_x10,2022-06-13,0,4697,0.012084959701736375,0.047704042560834506,0.05720746880734987,0.009503426246515366,0.4893617021276596,470
aggregate_vwap_x10,2022-06-27,0,4690,0.005141364586057302,-0.008849851998213046,-0.01490831627647563,-0.006058464278262584,0.4136460554371002,469
aggregate_vwap_x10,2022-07-11,0,4692,-0.011303555178559027,0.017648464223542718,0.008315483085908973,-0.009332981137633745,0.5574468085106383,470
aggregate_vwap_x10,2022-07-25,0,4700,0.05711472640597515,0.026156372080449474,0.03918706912212186,0.013030697041672385,0.6382978723404256,470
aggregate_vwap_x10,2022-08-08,0,4723,-0.0225254974326865,0.026241671235049238,0.009348509180018394,-0.016893162055030844,0.5433403805496828,473
aggregate_vwap_x10,2022-08-22,0,4730,0.08945525672707973,-0.044895356989325536,-0.05624642027935566,-0.011351063290030126,0.53276955602537,473
aggregate_vwap_x10,2022-09-05,0,4752,-0.04318462115289906,-0.04341185645420087,-0.04572929617631329,-0.002317439722112423,0.6764705882352942,476
aggregate_vwap_x10,2022-09-20,0,4771,-0.0016008328564150718,-0.06938117526729831,-0.06910500495133827,0.00027617031596004205,0.7573221757322176,478
aggregate_vwap_x10,2022-10-11,0,4786,-0.1405683717218175,0.05673122275847236,0.03620958436538877,-0.02052163839308359,0.7745302713987474,479
aggregate_vwap_x10,2022-10-25,0,4807,-0.023501645817767224,0.0605456335653959,0.04501240095605994,-0.015533232609335958,0.83991683991684,481
aggregate_vwap_x10,2022-11-08,0,4828,-0.010848710343583721,0.005634123207134987,-0.0026375362258611408,-0.008271659432996127,0.5548654244306418,483
aggregate_vwap_x10,2022-11-22,0,4844,0.09790303937868201,0.02079491995134937,0.011100799087499323,-0.009694120863850046,0.5463917525773196,485
aggregate_vwap_x10,2022-12-06,0,4857,0.04220669194171542,-0.04699342201484622,-0.04187506209585949,0.00511835991898673,0.5679012345679013,486
aggregate_vwap_x10,2022-12-20,0,4867,-0.09163819799695111,0.015199810054836114,0.01060584670963491,-0.004593963345201204,0.7125256673511293,487
aggregate_vwap_x10,2023-01-04,0,4877,-0.08908777406390336,0.019388871697897207,0.012554253007042611,-0.006834618690854596,0.8565573770491803,488
aggregate_vwap_x10,2023-01-18,0,4885,-0.0695454476479056,0.05244160036007277,0.05111115831184307,-0.0013304420482296991,0.5725971370143149,489
aggregate_vwap_x10,2023-02-08,0,4895,0.06770543398350429,0.015811414918342884,0.013406727835778943,-0.002404687082563941,0.463265306122449,490
aggregate_vwap_x10,2023-02-22,0,4903,0.04336395887770557,-0.008529272544558606,-0.013312952690770789,-0.004783680146212183,0.5356415478615071,491
aggregate_vwap_x10,2023-03-08,0,4908,0.1254314227087755,-0.0028569240774492933,0.00405482443538728,0.006911748512836574,0.645621181262729,491
aggregate_vwap_x10,2023-03-22,0,4915,-0.011183161397565729,-0.003481381894327543,0.022422454933460935,0.025903836827788476,0.6097560975609756,492
aggregate_vwap_x10,2023-04-06,0,4927,0.02288727107765891,-0.005198483504333473,0.017983669399039524,0.023182152903373,0.5050709939148073,493
aggregate_vwap_x10,2023-04-20,0,4936,0.03815669986354907,-0.037629989600890215,-0.04222695861027597,-0.004596969009385755,0.562753036437247,494
aggregate_vwap_x10,2023-05-09,0,4917,-0.25708164658986554,0.013849659138196779,-0.025249576995451276,-0.03909923613364805,0.6422764227642277,492
aggregate_vwap_x10,2023-05-23,0,4943,-0.1061957933948533,-0.0031181198586706657,0.0012682242176723824,0.0043863440763430486,0.7919191919191919,495
aggregate_vwap_x10,2023-06-06,0,4944,0.03045315916638484,0.02668860931340537,0.05041468962333361,0.023726080309928243,0.5898989898989899,495
aggregate_vwap_x10,2023-06-20,0,4962,-0.05113946532827078,0.008914978494264291,-0.007211309793757455,-0.016126288288021748,0.5573440643863179,497
aggregate_vwap_x10,2023-07-06,0,4972,0.028117908514964252,-0.011628167553662756,-0.025427272633783877,-0.01379910508012112,0.5281124497991968,498
aggregate_vwap_x10,2023-07-20,0,4982,0.1875217240871687,0.013640598766784756,0.0042592597352419615,-0.009381339031542795,0.6633266533066132,499
aggregate_vwap_x10,2023-08-03,0,4997,-0.08203248955722067,-0.02534388558871064,-0.029301040994496794,-0.003957155405786155,0.614,500
